SMILES,hERG_IC50_nM,hERG_label,source
Cc1nc(-c2ccc(Cl)cc2)nc(OCCCN2CCCCC2)c1Cl,6980.0,0,ChEMBL
Cc1nc2ccc(C(=O)N3CCC4(CC3)CC(=O)c3c(cnn3C(C)C)C4)cc2[nH]1,141000.0,0,ChEMBL
CC(C)n1ncc2c1C(=O)CC1(CCN(C(=O)c3cnc4cc[nH]c4c3)CC1)C2,29000.0,0,ChEMBL
CC(C)n1ncc2c1C(=O)CC1(CCN(C(=O)c3ccc4[nH]ncc4c3)CC1)C2,23000.0,0,ChEMBL
CC(C)(C)n1ncc2c1C(=O)CC1(CCN(C(=O)c3ccc4[nH]ncc4c3)CC1)C2,21000.0,0,ChEMBL
CC(C)(C)n1cc2c(n1)C(=O)CC1(CCN(C(=O)c3ccc4[nH]ncc4c3)CC1)O2,34000.0,0,ChEMBL
Cc1ccc(-c2ncn(-c3ccc(Nc4nccc(-c5cccc(N6CCOCC6)c5)n4)cc3)n2)cn1,30000.0,0,ChEMBL
Fc1cccc(F)c1-c1ccc2[nH]nc(-c3cncc(O[C@H]4CNCCC45CC5)n3)c2c1,3700.0,0,ChEMBL
Fc1cccnc1-c1ccc2[nH]nc(-c3cncc(O[C@H]4CNCCC45CC5)n3)c2c1,3000.0,0,ChEMBL
Oc1ccc(-c2ccc3[nH]nc(-c4cncc(O[C@H]5CNCCC56CC6)n4)c3c2)c(F)c1,800.0,1,ChEMBL
NC(=O)c1ccc(-c2ccc3[nH]nc(-c4cncc(O[C@H]5CNCCC56CC6)n4)c3c2)c(F)c1,1100.0,0,ChEMBL
CS(=O)(=O)c1ccc(-c2ccc3[nH]nc(-c4cncc(O[C@H]5CNCCC56CC6)n4)c3c2)c(F)c1,2000.0,0,ChEMBL
CS(=O)(=O)Nc1ccc(-c2ccc3[nH]nc(-c4cncc(O[C@H]5CNCCC56CC6)n4)c3c2)c(F)c1,2300.0,0,ChEMBL
COC(=O)N[C@H](C(=O)N1C[C@@H](C)C[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cc5[nH]c([C@@H]6C[C@H](C)CN6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5s4)s3)cc2)[nH]1)C(C)C,25100.0,0,ChEMBL
COC(=O)N[C@H](C(=O)N1C[C@@H](C)C[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cc5[nH]c([C@@H]6C[C@H](C)CN6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5s4)cc3)cc2)[nH]1)C(C)C,40000.0,0,ChEMBL
COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5cc(C)ncn5)ccc42)C3)c(C(N)=O)c1,47000.0,0,ChEMBL
COC(=O)N[C@H](C(=O)N1C[C@@H](C)C[C@H]1c1nc(-c2ccc(-c3ccc(-c4ccc5[nH]c([C@@H]6C[C@H](C)CN6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5c4)cc3)cc2)c[nH]1)C(C)C,30000.0,0,ChEMBL
COc1cc([C@H]2CCN(CCO)C[C@@H]2O)ccc1Nc1ncc2ccc(-c3ccccc3OC)n2n1,6800.0,0,ChEMBL
COc1cc([C@@]2(O)CCN(CC(N)=O)C[C@@H]2O)ccc1Nc1ncc2ccc(-c3ccccc3OC)n2n1,10000.0,0,ChEMBL
Cc1c(-c2ccc(F)cc2F)noc1-c1ccc2c(c1)CN(C(C)C)C2=O,1060.0,0,ChEMBL
CC(C)N1Cc2cc(-c3cc(-c4ccc(Cl)nc4)no3)ccc2C1=O,40000.0,0,ChEMBL
COc1ccc(-c2cc(-c3ccc4c(c3)CN(C(C)C)C4=O)on2)cn1,12000.0,0,ChEMBL
CC(C)[C@]1(C)CC(=O)N(Cc2cc(F)cc(C(=O)N[C@@H](C)c3ccccc3)c2)C(=N)N1,9000.0,0,ChEMBL
Cl.c1ccc(C2CC3(N4CCCC4)CNCC2C(c2ccccc2)C3)cc1,2630.0,0,ChEMBL
O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,2600.0,0,ChEMBL
COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2OC(=O)NCc2ccccc2)C(C)C)ccc1OC,13000.0,0,ChEMBL
COc1ccc2ncc(F)c(C[C@H](O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,26000.0,0,ChEMBL
O=C1COc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,60000.0,0,ChEMBL
O=C1COc2ccc(CNC34CCC(C[C@@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,60000.0,0,ChEMBL
O=C1COc2ccc(CNC34CCC(CC5Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,15200.0,0,ChEMBL
O=C1COc2ccc(CNC34CCC(CC5(F)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,13800.0,0,ChEMBL
CO[C@@]1(CC23CCC(NCc4ccc5c(n4)NC(=O)CO5)(CC2)CO3)Cn2c(=O)ccc3ncc(F)c1c32,7300.0,0,ChEMBL
CO[C@]1(CC23CCC(NCc4ccc5c(n4)NC(=O)CO5)(CC2)CO3)Cn2c(=O)ccc3ncc(F)c1c32,24500.0,0,ChEMBL
O=C1COc2ccc(CNC34CCC(C[C@]5(O)CN6C(=O)CCc7ncc(F)c5c76)(CC3)OC4)nc2N1,60000.0,0,ChEMBL
O=C1COc2ccc(CNC34CCC(C[C@@]5(O)CN6C(=O)CCc7ncc(F)c5c76)(CC3)OC4)nc2N1,60000.0,0,ChEMBL
O=C1COc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)c(F)cc7ncc(F)c5c76)(CC3)OC4)nc2N1,60000.0,0,ChEMBL
O=C1COc2ccc(CNC34CCC(C[C@@]5(O)Cn6c(=O)c(F)cc7ncc(F)c5c76)(CC3)OC4)nc2N1,60000.0,0,ChEMBL
O=C1COc2ccc(CNC34CCC(CC5(O)Cn6c(=O)c(Cl)cc7ncc(F)c5c76)(CC3)OC4)nc2N1,60000.0,0,ChEMBL
Cc1cc(=O)n2c3c(c(F)cnc13)[C@](O)(CC13CCC(NCc4ccc5c(n4)NC(=O)CO5)(CC1)CO3)C2,60000.0,0,ChEMBL
Cc1cc(=O)n2c3c(c(F)cnc13)[C@@](O)(CC13CCC(NCc4ccc5c(n4)NC(=O)CO5)(CC1)CO3)C2,60000.0,0,ChEMBL
O=C1COc2ccc(CNC34CCC(CC5(O)Cn6c(=O)cc(Cl)c7ncc(F)c5c76)(CC3)OC4)nc2N1,60000.0,0,ChEMBL
O=C1COc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7nc(Cl)c(F)c5c76)(CC3)OC4)nc2N1,60000.0,0,ChEMBL
O=C1COc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(Cl)c5c76)(CC3)OC4)nc2N1,53300.0,0,ChEMBL
O=C1COc2ccc(CNC34CCC(C[C@@]5(O)Cn6c(=O)ccc7ncc(Cl)c5c76)(CC3)OC4)nc2N1,60000.0,0,ChEMBL
COc1cnc2ccc(=O)n3c2c1[C@](O)(CC12CCC(NCc4ccc5c(n4)NC(=O)CO5)(CC1)CO2)C3,60000.0,0,ChEMBL
NC(=O)c1ccccc1OCCCN1CCN(c2cccc3c2ccn3S(=O)(=O)c2ccccc2)CC1,6200.0,0,ChEMBL
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(F)c(F)c4)nc31)[C@H](O)[C@@H]2O,27000.0,0,ChEMBL
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4cccs4)nc31)[C@H](O)[C@@H]2O,11500.0,0,ChEMBL
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)nc1NC(=S)Nc1ccccc1,48400.0,0,ChEMBL
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)nc1/N=c1\sc(-c2ccccc2)nn1-c1ccccc1,7600.0,0,ChEMBL
CC(=O)c1nn(-c2ccccc2)/c(=N/c2nc(-c3ccccc3)cc(-c3ccccc3)c2C#N)s1,32600.0,0,ChEMBL
CC(=O)c1nn(-c2ccc(C)cc2)/c(=N/c2nc(-c3ccccc3)cc(-c3ccccc3)c2C#N)s1,28700.0,0,ChEMBL
COc1ccc(-n2nc(C(C)=O)s/c2=N\c2nc(-c3ccccc3)cc(-c3ccccc3)c2C#N)cc1,17600.0,0,ChEMBL
CC(=O)c1nn(-c2ccc(Cl)cc2)/c(=N/c2nc(-c3ccccc3)cc(-c3ccccc3)c2C#N)s1,11500.0,0,ChEMBL
CCOC(=O)c1nn(-c2ccccc2)/c(=N/c2nc(-c3ccccc3)cc(-c3ccccc3)c2C#N)s1,10400.0,0,ChEMBL
CCOC(=O)c1nn(-c2ccc(C)cc2)/c(=N/c2nc(-c3ccccc3)cc(-c3ccccc3)c2C#N)s1,9300.0,0,ChEMBL
CCOC(=O)c1nn(-c2ccc(Cl)cc2)/c(=N/c2nc(-c3ccccc3)cc(-c3ccccc3)c2C#N)s1,8400.0,0,ChEMBL
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)nc1/N=c1\sc(C(=O)Nc2ccccc2)nn1-c1ccccc1,8400.0,0,ChEMBL
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)nc1/N=C1\SCC(=O)N1c1ccccc1,45500.0,0,ChEMBL
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)nc1/N=c1\scc(-c2ccccc2)n1-c1ccccc1,6800.0,0,ChEMBL
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)nc1/N=C1\S/C(=C2\SC(c3ccccc3)=NN2c2ccccc2)C(=O)N1c1ccccc1,2500.0,0,ChEMBL
CC(=O)C1=NN(c2ccccc2)/C(=C2/S/C(=N\c3nc(-c4ccccc4)cc(-c4ccccc4)c3C#N)N(c3ccccc3)C2=O)S1,5700.0,0,ChEMBL
CCOC(=O)C1=NN(c2ccccc2)/C(=C2/S/C(=N\c3nc(-c4ccccc4)cc(-c4ccccc4)c3C#N)N(c3ccccc3)C2=O)S1,4600.0,0,ChEMBL
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)nc1/N=C1\S/C(=C2\SC(C(=O)Nc3ccccc3)=NN2c2ccccc2)C(=O)N1c1ccccc1,3400.0,0,ChEMBL
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,12900.0,0,ChEMBL
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4ccc(F)c(F)c4)nc31)[C@H](O)[C@@H]2O,12200.0,0,ChEMBL
C(#Cc1ncn2c1COc1ccccc1-2)c1ccccc1,1000.0,0,ChEMBL
Cc1cc(C#Cc2cn(-c3ccc(F)cc3)c(C)n2)ccn1,10000.0,0,ChEMBL
Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(F)cc1,7100.0,0,ChEMBL
Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(OC(F)(F)F)cc1,1000.0,0,ChEMBL
Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(F)cc1F,1000.0,0,ChEMBL
CCOc1nc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ccc(F)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)O,2100.0,0,ChEMBL
CCOc1nc(NC(=O)C2(NC(=O)c3ccc4c(c3)c(C)c(-c3ccc(F)cn3)n4C3CCCCC3)CCC2)ccc1/C=C/C(=O)O,1400.0,0,ChEMBL
C[C@H](c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12)N(C)c1cc(F)cc(F)c1,19000.0,0,ChEMBL
O=c1cc(-c2ccnc(NC3CCOCC3)n2)ccn1[C@H](CO)c1ccc(Cl)c(F)c1,14500.0,0,ChEMBL
NC(=O)C1CCN(c2c(Cl)cncc2Cl)CC1,10000.0,0,ChEMBL
O=C1NCCC12CCN(c1c(Cl)cncc1-c1ccc3cnccc3c1)CC2,10000.0,0,ChEMBL
Clc1ccc(-n2cc(NCCN3CCCCC3)nn2)cc1Cl,1700.0,0,ChEMBL
Clc1ccc(-n2cc(NCCN3CCCCC3)nn2)c(Cl)c1,4900.0,0,ChEMBL
Clc1ccc(-n2cc(NCCN3CCCCC3)nn2)cc1,3100.0,0,ChEMBL
Fc1cccc(-n2cc(NCCN3CCCCC3)nn2)c1,5200.0,0,ChEMBL
Fc1ccc(-n2cc(NCCN3CCCCC3)nn2)cc1F,2200.0,0,ChEMBL
Clc1ccc(-n2cc(NCCN3CCOCC3)nn2)cc1Cl,10000.0,0,ChEMBL
Fc1cccc(-n2cc(NCCN3CCCOCC3)nn2)c1,10000.0,0,ChEMBL
Fc1ccc(-n2cc(NCCN3CCC(F)(F)CC3)nn2)cc1F,10000.0,0,ChEMBL
c1ccc(Cn2cc(NCCN3CCCCC3)nn2)cc1,10000.0,0,ChEMBL
Clc1ccc(Cn2cc(NCCN3CCCCC3)nn2)cc1Cl,2200.0,0,ChEMBL
Fc1ccc(Cn2cc(NCCN3CCCCC3)nn2)cc1,10000.0,0,ChEMBL
Fc1cccc(Cn2cc(NCCN3CCCCC3)nn2)c1,10000.0,0,ChEMBL
Fc1ccc(Cn2cc(NCCN3CCCCC3)nn2)cc1F,10000.0,0,ChEMBL
Clc1ccc(Cn2cc(NCCN3CCOCC3)nn2)cc1Cl,10000.0,0,ChEMBL
Clc1ccc(Cn2cc(NCCN3CCCCCC3)nn2)cc1Cl,3900.0,0,ChEMBL
c1ccc(Cn2cc(NCCN3CCCCCC3)nn2)cc1,10000.0,0,ChEMBL
Fc1ccc(Cn2cc(NCCN3CCC(F)(F)CC3)nn2)cc1F,10000.0,0,ChEMBL
Fc1ccc(Cn2cc(NCCN3CCC(F)(F)CC3)nn2)cc1,10000.0,0,ChEMBL
C[C@@H]1CCC[C@H](C)N1CCNc1cn(Cc2ccc(F)cc2)nn1,600.0,1,ChEMBL
c1c(NCCN2CCOCC2)nnn1C12CC3CC(CC(C3)C1)C2,10000.0,0,ChEMBL
CCN(CCN1CCOCC1)c1cn(C23CC4CC(CC(C4)C2)C3)nn1,10000.0,0,ChEMBL
COc1cccc2[nH]c(-c3nc(N[C@@H]4CCOC[C@@H]4N)cnc3C(N)=O)cc12,22000.0,0,ChEMBL
COc1cc(C)nc(Nc2cc(N[C@@H]3CS(=O)(=O)CC[C@@H]3N)cnc2C(N)=O)c1,30000.0,0,ChEMBL
Cc1cc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(N)=O)nc(-n2nccn2)n1,44000.0,0,ChEMBL
Cc1nc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(N)=O)cc(OCC(C)(C)O)n1,18000.0,0,ChEMBL
Cc1cc(C(C)(C)O)cc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(N)=O)n1,6500.0,0,ChEMBL
Cc1cc(CC(C)(C)O)cc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(N)=O)n1,5900.0,0,ChEMBL
Cc1cc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(N)=O)nc(C)c1-c1cnn(C)c1,1000.0,0,ChEMBL
COc1cc(C)nc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(N)=O)c1,1700.0,0,ChEMBL
NC(=O)c1ncc(N[C@@H]2CCCC[C@@H]2N)cc1Nc1cccc(C(F)(F)F)n1,600.0,1,ChEMBL
Cc1cc(C)nc(Nc2cc(NC[C@@H](N)CCS(C)(=O)=O)cnc2C(N)=O)c1,14000.0,0,ChEMBL
Cc1cc(C)nc(Nc2cc(N[C@@H]3CS(=O)(=O)CC[C@@H]3N)cnc2C(N)=O)c1,29000.0,0,ChEMBL
COC[C@H](N)CNc1cnc(C(N)=O)c(Nc2cc(C)cc(C)n2)c1,1600.0,0,ChEMBL
Cc1cc(C)nc(Nc2cc(NCC3(N)CC3)cnc2C(N)=O)c1,1700.0,0,ChEMBL
Cc1cc(C)nc(Nc2cc(NC[C@@H](N)CC(F)F)cnc2C(N)=O)c1,5200.0,0,ChEMBL
Cc1cc(C)nc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(N)=O)c1,1600.0,0,ChEMBL
Cc1cc(C)nc(Nc2cc(NC[C@@H](N)C(F)(F)F)cnc2C(N)=O)c1,42000.0,0,ChEMBL
Cc1cc(C)nc(Nc2cc(NC[C@@H](N)CS(C)(=O)=O)cnc2C(N)=O)c1,60000.0,0,ChEMBL
C[C@@H]1CCCN1CCCOc1ccc(C2=NNC(=O)C3CC23)cc1,30000.0,0,ChEMBL
C[C@H](COc1ccc(C2=NNC(=O)C3CC23)cc1)CN1CCC[C@H]1C,8000.0,0,ChEMBL
NC(=O)c1cnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc2cc[nH]c12,30000.0,0,ChEMBL
NC(=O)c1nnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc2[nH]ccc12,3700.0,0,ChEMBL
NC(=O)c1nnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc2cc[nH]c12,25900.0,0,ChEMBL
NC(=O)c1nnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1,3700.0,0,ChEMBL
NC(=O)c1ncc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc2cc[nH]c12,8100.0,0,ChEMBL
NC(=O)c1ncc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1,10000.0,0,ChEMBL
NC(=O)c1ccc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc2cc[nH]c12,30000.0,0,ChEMBL
NC(=O)c1ccc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1,8500.0,0,ChEMBL
Cl.NC[C@H]1C[C@@H]1c1cc(Cl)ccc1OCCF,2000.0,0,ChEMBL
C=C(F)COc1ccc(Cl)cc1[C@H]1C[C@@H]1CN.Cl,3980.0,0,ChEMBL
C=CCOc1ccc(Cl)cc1[C@H]1C[C@@H]1CN.O=C(O)C(F)(F)F,270.0,1,ChEMBL
COc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1,37000.0,0,ChEMBL
O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCC2(CCNCC2)C1,100000.0,0,ChEMBL
O=C(NO)C1(S(=O)(=O)c2ccc(OCc3ccc(OC(F)(F)F)cc3)cc2)CCC2(CCNCC2)C1,50300.0,0,ChEMBL
CNC(=O)c1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1,100000.0,0,ChEMBL
O=C(c1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1)N1CCCC1,100000.0,0,ChEMBL
CNC(=O)c1ccc(COc2ccc(S(=O)(=O)C3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1,100000.0,0,ChEMBL
COc1ccc(C(=O)Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1,63400.0,0,ChEMBL
CNC(=O)c1ccc(Oc2ccc(S(=O)(=O)[C@@]3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1,100000.0,0,ChEMBL
CNC(=O)c1ccc(Oc2ccc(S(=O)(=O)[C@]3(C(=O)NO)CCC4(CCNCC4)C3)cc2)cc1,100000.0,0,ChEMBL
Cc1cccc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,7300.0,0,ChEMBL
Cc1cncc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,4700.0,0,ChEMBL
C[C@@H]1c2nnc(-c3csc(-c4ccc(F)cc4F)n3)n2CCN1C(=O)c1ccc(-c2cccs2)cc1,1400.0,0,ChEMBL
Cc1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)cs1,24000.0,0,ChEMBL
Cc1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)C3)cs1,27000.0,0,ChEMBL
CC(C)c1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)co1,7300.0,0,ChEMBL
Cc1csc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,17000.0,0,ChEMBL
Cc1noc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,5100.0,0,ChEMBL
Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,8000.0,0,ChEMBL
COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2100.0,0,ChEMBL
COc1ccc2ncc(Cl)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,320.0,1,ChEMBL
COc1ccc2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,560.0,1,ChEMBL
COc1ccc2ncc(C#N)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,370.0,1,ChEMBL
COc1ccc2ncc(C(F)(F)F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,130.0,1,ChEMBL
COc1ccc2ncc(C(F)F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,5850.0,0,ChEMBL
COc1ccc2ncc(C)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,27430.0,0,ChEMBL
COc1ccc2ncc(CO)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1440.0,0,ChEMBL
COc1ccc2ncc(S(C)(=O)=O)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1550.0,0,ChEMBL
COc1ccc2ncc(OC)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,4260.0,0,ChEMBL
COc1ccc2ncc(O)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1960.0,0,ChEMBL
O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(O)nc56)(CC3)OC4)nc2N1,4.83,1,ChEMBL
COC(=O)c1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.75,1,ChEMBL
N#Cc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,3.87,1,ChEMBL
Nc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,3.21,1,ChEMBL
CN(C)c1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,8.35,1,ChEMBL
O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(N7CCOCC7)nc56)(CC3)OC4)nc2N1,11.46,1,ChEMBL
COc1cc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2nc1OC,13.91,1,ChEMBL
COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c(F)cnc2cc1F,0.73,1,ChEMBL
COc1cc(C)c2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.9,1,ChEMBL
CCOc1cc(C)c2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1.19,1,ChEMBL
COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c(F)cnc2cc1C(F)(F)F,1.7,1,ChEMBL
Cc1cc(S(C)(=O)=O)nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c(F)cnc12,12.38,1,ChEMBL
O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6cc(C(F)(F)F)cnc56)(CC3)OC4)nc2N1,0.89,1,ChEMBL
CN(C)c1cnc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c(F)cnc2c1,18.37,1,ChEMBL
O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6cc(Cl)cnc56)(CC3)OC4)nc2N1,3.27,1,ChEMBL
N#Cc1ccc2ncc(C#N)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1.66,1,ChEMBL
COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1Cl,4.2,1,ChEMBL
COc1cc2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2nc1OC,1.43,1,ChEMBL
COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1F,2.49,1,ChEMBL
COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1C#N,1.6,1,ChEMBL
COc1cc(C)c2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,5.22,1,ChEMBL
COc1cc(OC)c2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1.78,1,ChEMBL
COc1cc(CCC23CCC(NCc4ccc5c(n4)NC(=O)CO5)(CC2)CO3)c2nc(OC)ccc2n1,4.21,1,ChEMBL
Cc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1C#N,0.87,1,ChEMBL
COc1cc2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2nc1C#N,1.96,1,ChEMBL
COc1cc2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2nc1C(=O)O,13.09,1,ChEMBL
Cc1cc(C#N)nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc12,2.08,1,ChEMBL
Cc1cc(S(C)(=O)=O)nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc12,6.71,1,ChEMBL
CN(C)c1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1C(F)(F)F,2.29,1,ChEMBL
CN(C)c1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1F,1.21,1,ChEMBL
O=C1COc2ccc(CNC34CCC(CCc5ccnc6ccc(C(F)(F)F)nc56)(CC3)OC4)nc2N1,0.99,1,ChEMBL
O=C1COc2ccc(CNC34CCC(CCc5ccnc6cc(C(F)(F)F)cnc56)(CC3)OC4)nc2N1,0.39,1,ChEMBL
COc1cnc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2c1,15.62,1,ChEMBL
